Region Code,Provider Code,Provider Name,Total number of incomplete pathways,Total within 18 weeks,Total 52 plus weeks,% within 18 weeks,% 52 plus weeks,Month
Y60,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,191320,112666,3762,58.88877273677608,1.9663391177085512,August-2025
Y60,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,139252,74664,4024,53.617901358687845,2.889725102691523,August-2025
Y60,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,221414,114934,6802,51.909093372596125,3.072073129973714,August-2025
Y60,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,113184,66224,1778,58.51003675431157,1.5708934124964662,August-2025
Y60,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,165988,102544,3924,61.77795985251946,2.3640263151553125,August-2025
Y60,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,131208,75510,1912,57.54984452167551,1.457228217791598,August-2025
Y60,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,65340,38422,610,58.8031833486379,0.9335782063054789,August-2025
Y60,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,32458,22122,122,68.15577053422885,0.3758703555363855,August-2025
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,353432,178754,27562,50.576631431222985,7.798388374567102,August-2025
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,173878,102968,3882,59.218532534305666,2.232599868873578,August-2025
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",56986,33088,1120,58.063383989049946,1.9653950093005301,August-2025
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,75228,38038,4288,50.56361992874994,5.700005317169139,August-2025
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,186552,105532,5952,56.56974998927913,3.1905313263862087,August-2025
Y61,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,12282,8454,114,68.8324377137274,0.9281875915974597,August-2025
Y61,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,156010,87838,2672,56.302801102493426,1.7127107236715595,August-2025
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,70842,36316,3638,51.26337483413794,5.135371672171876,August-2025
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,67338,39324,2860,58.39793281653747,4.247230389972972,August-2025
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,132240,76484,5142,57.837265577737455,3.8883847549909256,August-2025
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,165144,85644,8310,51.86019473913676,5.031972097078913,August-2025
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,88734,46824,4898,52.76894989519237,5.519868370635833,August-2025
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,670,270,126,40.298507462686565,18.80597014925373,August-2025
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,93892,59904,1654,63.80096280833298,1.7615984322412985,August-2025
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,101684,62240,1562,61.209236458046504,1.536131544785807,August-2025
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,375824,198098,14358,52.71031120950232,3.820405296096045,August-2025
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,94542,57368,2670,60.679909458230206,2.824141651329568,August-2025
Y62,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,152092,96758,3844,63.61807327144097,2.5274176156536834,August-2025
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,9934,7470,84,75.19629555063419,0.8455808335011074,August-2025
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,35986,21492,818,59.7232256988829,2.273106207969766,August-2025
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,88678,48604,4102,54.8095356232662,4.625724531450867,August-2025
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,5400,5092,6,94.2962962962963,0.1111111111111111,August-2025
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,133086,74514,4658,55.989360263288404,3.499992486061644,August-2025
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,2242,2154,0,96.07493309545049,0.0,August-2025
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,33134,15194,2786,45.856220196776725,8.408281523510594,August-2025
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,29532,18552,228,62.81999187322227,0.7720438845997561,August-2025
Y62,RJN,EAST CHESHIRE NHS TRUST,36480,21548,870,59.067982456140356,2.384868421052632,August-2025
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,68954,33308,6206,48.30466687936886,9.000203033906661,August-2025
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,278032,146536,10350,52.704724636013125,3.7225930828106115,August-2025
Y62,RMC,BOLTON NHS FOUNDATION TRUST,75042,43534,2306,58.01284613949521,3.0729458170091415,August-2025
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,34192,24056,0,70.35563874590548,0.0,August-2025
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",98674,55754,3762,56.50323286782739,3.8125544723027343,August-2025
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,68936,46470,930,67.41035163049786,1.3490774051293954,August-2025
Y62,RW4,MERSEY CARE NHS FOUNDATION TRUST,110,108,0,98.18181818181819,0.0,August-2025
Y62,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,4434,4018,0,90.61795218764097,0.0,August-2025
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,70462,39470,1662,56.01600862876444,2.3587181743351024,August-2025
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,64996,37064,2990,57.02504769524278,4.600283094344268,August-2025
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,85204,47174,4020,55.36594526078588,4.7180883526595,August-2025
Y62,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,130656,69686,4316,53.33547636541759,3.3033308841538087,August-2025
Y62,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,114424,68788,4166,60.11675872194644,3.6408445780605465,August-2025
Y63,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,118488,88188,52,74.42779015596516,0.04388630072243603,August-2025
Y63,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,67456,44272,476,65.63092979127134,0.7056451612903225,August-2025
Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,113620,64644,3976,56.894912867452916,3.499383911283225,August-2025
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,40188,28722,14,71.46909525231412,0.034836269533193985,August-2025
Y63,RCF,AIREDALE NHS FOUNDATION TRUST,28064,19946,106,71.07326111744584,0.37770809578107184,August-2025
Y63,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,24544,16022,642,65.27868318122555,2.6157105606258146,August-2025
Y63,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,52664,34916,398,66.29955947136564,0.7557344675679781,August-2025
Y63,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,63410,40944,1294,64.5702570572465,2.0406875887084057,August-2025
Y63,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,79396,46916,2050,59.091138092599124,2.5819940551161267,August-2025
Y63,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,70074,37738,2730,53.85449667494363,3.8958814967034847,August-2025
Y63,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,114436,69418,3470,60.66098081023454,3.0322625747142506,August-2025
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,27066,18242,110,67.39821177861523,0.4064139510825389,August-2025
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,176700,117038,3628,66.23542727787209,2.0531975099037916,August-2025
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,177032,128806,2476,72.75859731573952,1.3986171991504361,August-2025
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,72742,59656,10,82.01039289543868,0.013747216188721783,August-2025
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,114768,70038,3358,61.02572145545797,2.925902690645476,August-2025
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,41842,30412,314,72.68295014578653,0.7504421394770805,August-2025
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,161310,91518,6522,56.73423842291241,4.043146736098196,August-2025
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,73290,50344,96,68.69149952244507,0.13098649201801063,August-2025
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",310,310,0,100.0,0.0,August-2025
Y63,RXF,MID YORKSHIRE TEACHING NHS TRUST,113034,69306,594,61.314294813949786,0.5255056000849302,August-2025
Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,8864,8638,0,97.45036101083032,0.0,August-2025
Y63,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,82888,56936,958,68.69028086092077,1.1557764694527555,August-2025
Y63,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,1168,704,8,60.273972602739725,0.684931506849315,August-2025
Y56,R1H,BARTS HEALTH NHS TRUST,266868,150812,7756,56.51183356565793,2.906305739166929,September-2025
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,172272,100744,3600,58.479613634252814,2.089718584563945,September-2025
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,274322,164876,5700,60.10309052864882,2.0778501177448403,September-2025
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,18104,13248,84,73.17719840919133,0.4639858594785683,September-2025
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,73828,44004,1082,59.603402503115355,1.465568618952159,September-2025
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,87782,56566,626,64.4391788749402,0.7131302544940876,September-2025
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",121044,88934,1078,73.47245629688378,0.8905852417302799,September-2025
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,221604,144512,4352,65.21181928124041,1.9638634681684448,September-2025
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,108976,66638,3014,61.14924387020996,2.7657465864043456,September-2025
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,73640,50326,1278,68.34057577403586,1.735469853340576,September-2025
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,140764,85568,3552,60.78826972805547,2.523372453184053,September-2025
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,162448,99988,3630,61.55077317049148,2.234561213434453,September-2025
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,54100,33506,1136,61.93345656192236,2.099815157116451,September-2025
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,15900,11150,492,70.12578616352201,3.094339622641509,September-2025
Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,68296,55644,80,81.47475694037718,0.11713716762328688,September-2025
Y56,RPG,OXLEAS NHS FOUNDATION TRUST,2898,1526,534,52.65700483091788,18.426501035196686,September-2025
Y56,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,3822,3594,4,94.03453689167975,0.10465724751439037,September-2025
Y56,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,150520,91962,3490,61.09619984055274,2.3186287536539996,September-2025
Y56,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,66310,43964,650,66.3007087920374,0.9802443070426783,September-2025
Y56,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,145526,85190,2820,58.539367535698084,1.9377980567046438,September-2025
Y56,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,117272,73972,2480,63.077290401800944,2.1147417968483526,September-2025
Y56,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,182510,113194,2556,62.02071119390718,1.4004712070571474,September-2025
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,125366,79388,3314,63.32498444554345,2.6434599492685416,September-2025
Y58,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,107314,70658,1570,65.84229457479918,1.4629964403526101,September-2025
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,64212,45230,1246,70.43854731202892,1.9404472684233478,September-2025
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,42820,25796,606,60.24287716020551,1.4152265296590378,September-2025
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,77034,46282,1130,60.0799646909157,1.4668847521873458,September-2025
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,80972,57854,668,71.44938991256237,0.8249765350985526,September-2025
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,115834,72386,3480,62.49115113006544,3.004299255831621,September-2025
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,148440,88678,4580,59.739962274319595,3.08542171921315,September-2025
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,1078,1078,0,100.0,0.0,September-2025
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,97462,59000,3496,60.53641419219799,3.5870390511173587,September-2025
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,81262,49302,1146,60.67042406044646,1.410253254903891,September-2025
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,60294,40604,318,67.34335091385543,0.5274156632500746,September-2025
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,126844,88482,70,69.7565513544196,0.05518589763804358,September-2025
Y58,RVJ,NORTH BRISTOL NHS TRUST,88116,58784,294,66.71206137364383,0.3336510962821735,September-2025
Y59,R1F,ISLE OF WIGHT NHS TRUST,27476,17458,60,63.539088659193474,0.21837239772892705,September-2025
Y59,RA2,ROYAL SURREY NHS FOUNDATION TRUST,59394,35272,1754,59.386470013806104,2.9531602518772937,September-2025
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,28474,20982,10,73.68827702465407,0.03511975837606238,September-2025
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,140468,79336,3404,56.4797676339095,2.423327733006806,September-2025
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,126314,77068,3912,61.013031017939426,3.097043874788226,September-2025
Y59,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,118392,68756,5524,58.07486992364349,4.66585580106764,September-2025
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,69024,55858,64,80.92547519703291,0.09272137227630968,September-2025
Y59,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,101280,60280,4024,59.51816745655608,3.973143759873618,September-2025
Y59,RN7,DARTFORD AND GRAVESHAM NHS TRUST,63956,39592,2206,61.90505972856338,3.449246356870348,September-2025
Y59,RPA,MEDWAY NHS FOUNDATION TRUST,78178,41822,4232,53.49586840287549,5.413287625674743,September-2025
Y59,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,39534,25506,770,64.51661860676886,1.9476905954368393,September-2025
Y59,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,170652,101800,4972,59.65356397815438,2.9135316316245925,September-2025
Y59,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,111682,64826,2034,58.04516394763704,1.8212424562597376,September-2025
Y59,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,92074,53406,1698,58.003345135434536,1.8441688207311508,September-2025
Y59,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,157802,85616,4870,54.25533263203255,3.0861459297093825,September-2025
Y59,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,7966,7338,0,92.11649510419282,0.0,September-2025
Y59,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,97386,68348,0,70.18257244367774,0.0,September-2025
Y59,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,154,154,0,100.0,0.0,September-2025
Y59,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,122668,79290,1452,64.63788437082205,1.1836827860566734,September-2025
Y59,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,97776,57538,2702,58.846751759122895,2.763459335624284,September-2025
Y59,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,226504,116756,9954,51.54699254759297,4.394624377494437,September-2025
Y59,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,7720,7720,0,100.0,0.0,September-2025
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,182,152,0,83.51648351648352,0.0,September-2025
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,15690,12644,62,80.58636073932442,0.3951561504142766,September-2025
Y60,RBK,WALSALL HEALTHCARE NHS TRUST,58862,42342,32,71.93435493187455,0.05436444565254324,September-2025
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,64080,36938,2350,57.64357053682896,3.66729088639201,September-2025
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,65260,42550,1248,65.20073551946062,1.9123505976095616,September-2025
Y60,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,130562,83624,2708,64.04926395122624,2.074110384338475,September-2025
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,72744,45064,642,61.94875178708897,0.8825470141867371,September-2025
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,149046,87726,3786,58.85833903627068,2.540155388269393,September-2025
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,34170,18014,2376,52.718759145449226,6.953467954345917,September-2025
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,150130,82532,3670,54.973689469126754,2.4445480583494303,September-2025
Y60,RLQ,WYE VALLEY NHS TRUST,45190,28352,1386,62.73954414693517,3.0670502323522904,September-2025
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,40876,26366,332,64.5023974948625,0.8122125452588317,September-2025
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,93536,60050,210,64.19988026000685,0.22451248717071504,September-2025
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,50524,31168,508,61.689494101813004,1.005462750376059,September-2025
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,89806,54884,1794,61.11395675121929,1.997639355945037,September-2025
Y60,RP7,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,80,78,0,97.5,0.0,September-2025
Y60,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,48864,28034,442,57.37148002619515,0.904551407989522,September-2025
Y60,RRE,MIDLANDS PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,15034,14406,6,95.82280164959425,0.039909538379672746,September-2025
Y60,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,26702,16640,750,62.31742940603701,2.8087783686615233,September-2025
Y60,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,195140,115116,5356,58.99149328687096,2.744696115609306,September-2025
Y60,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,189656,112464,3422,59.29894124098367,1.8043193993335302,September-2025
Y60,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,137438,74866,4092,54.47256217348914,2.977342510804872,September-2025
Y60,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,218422,112614,7250,51.55799324243895,3.319262711631612,September-2025
Y60,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,114704,68080,1698,59.35276886595062,1.4803319849351375,September-2025
Y60,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,170502,104636,4258,61.36936810125394,2.4973314096022334,September-2025
Y60,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,133048,78844,1804,59.25981600625339,1.3559016294871022,September-2025
Y60,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,63304,39434,250,62.29306204979148,0.39491975230633136,September-2025
Y60,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,30710,21772,86,70.89547378704005,0.28003907521979815,September-2025
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,357698,181040,28788,50.61252788665299,8.048129986748599,September-2025
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,171738,103440,2678,60.23128253502428,1.5593520362412512,September-2025
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",56104,30892,1118,55.06202766291174,1.9927277912448311,September-2025
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,71156,35658,4036,50.11242902917533,5.672044521895554,September-2025
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,186098,105066,6016,56.45735042826898,3.2327053487947213,September-2025
Y61,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,12160,8764,90,72.07236842105263,0.7401315789473684,September-2025
Y61,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,156172,89260,2430,57.15493174192557,1.5559767435904002,September-2025
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,69654,35320,3684,50.70778419042696,5.288999913859936,September-2025
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,65248,40500,2172,62.070868072584595,3.3288376655223146,September-2025
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,132738,78132,5018,58.86181801744791,3.7803793939941843,September-2025
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,166624,86830,8206,52.11134050316881,4.9248607643556745,September-2025
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,86880,47032,4314,54.13443830570902,4.9654696132596685,September-2025
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,26,4,10,15.384615384615385,38.46153846153847,September-2025
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,93190,59410,1836,63.751475480201734,1.9701684730121258,September-2025
Y61,RWH,EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST,101984,64418,1446,63.1648101663006,1.4178694697207406,September-2025
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,371380,199730,13174,53.780494372341,3.5473100328504494,September-2025
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,96390,59468,2276,61.695196597157384,2.3612407926133416,September-2025
Y62,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,153968,98828,3534,64.18736360802244,2.295282136547854,September-2025
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,9752,7556,82,77.48154224774404,0.8408531583264971,September-2025
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,34938,21646,474,61.95546396473753,1.3566889919285592,September-2025
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,87408,47920,3676,54.82335712978217,4.205564708035878,September-2025
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,5572,5330,2,95.65685570710696,0.03589375448671931,September-2025
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,131162,73412,4194,55.97047925466217,3.1975724676354433,September-2025
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,1880,1798,0,95.63829787234043,0.0,September-2025
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,34070,15912,3320,46.703845024948635,9.744643381273848,September-2025
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,29066,18438,212,63.434941168375424,0.7293745269386913,September-2025
Y62,RJN,EAST CHESHIRE NHS TRUST,38656,21838,1218,56.493170529801326,3.1508692052980134,September-2025
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,68206,35078,5188,51.429493006480364,7.606368941148872,September-2025
